parent_metro_region,year,median_sale_price,median_list_price,homes_sold,new_listings,inventory,avg_sale_to_list,sold_above_list
"New Ulm, MN",2016,93642.41666666667,80336.31818181818,3.0833333333333335,3.272727272727273,15.416666666666666,0.9219671170820009,0.14583333333333334
"New Ulm, MN",2017,83754.16666666667,98491.66666666667,3.75,5.666666666666667,21.75,0.9521816748317461,0.22162698412698412
"New Ulm, MN",2018,107626.04166666667,111554.16666666667,4.916666666666667,5.583333333333333,22.416666666666668,0.9357867410528348,0.0656084656084656
"New Ulm, MN",2019,109791.09090909091,127298.59090909091,4.636363636363637,5.636363636363637,20.545454545454547,0.9475141921089296,0.16458087367178276
"New Ulm, MN",2020,123215.66666666667,136091.66666666666,4.333333333333333,4.916666666666667,15.916666666666666,0.960988661487563,0.2673611111111111
"New Ulm, MN",2021,122183.33333333333,125616.66666666667,8.083333333333334,7.5,13.333333333333334,0.9694234075855418,0.2411375661375661
New York nonmetropolitan area,2012,99036.45833333333,110146.35416666667,22.541666666666668,44.083333333333336,340.2083333333333,0.9041197537399982,0.06865528275972925
New York nonmetropolitan area,2013,98920.52083333333,115284.375,24.791666666666668,48.458333333333336,351.8125,0.9030824817303111,0.08187906075587922
New York nonmetropolitan area,2014,98809.72916666667,111663.54166666667,26.166666666666668,52.979166666666664,365.625,0.9153089333150666,0.08339111889728988
New York nonmetropolitan area,2015,94130.47916666667,107864.5625,28.979166666666668,56.1875,373.5208333333333,0.9067357602531848,0.09708676995314391
New York nonmetropolitan area,2016,94795.40625,103413.57291666667,33.729166666666664,55.895833333333336,358.9791666666667,0.925158720999197,0.12398363100821512
New York nonmetropolitan area,2017,92724.64583333333,108787.38541666667,35.895833333333336,53.375,311.0416666666667,0.9303003065100371,0.13322685460487682
New York nonmetropolitan area,2018,104295.22916666667,119471.85416666667,36.416666666666664,53.1875,270.1041666666667,0.9294824486223963,0.11960950061885682
New York nonmetropolitan area,2019,114854.11458333333,125482.04166666667,36.416666666666664,53.875,273.5625,0.9383166194218179,0.16000598063423663
New York nonmetropolitan area,2020,127401.25,147721.86458333334,41.395833333333336,50.416666666666664,197.75,0.9499143798050351,0.2109649095616681
New York nonmetropolitan area,2021,161180.46875,169869.77083333334,45.1875,51.583333333333336,149.1875,0.9744174142474039,0.312468935822591
"New York, NY",2015,644711.1193181818,530623.0170454546,216.4659090909091,270.67045454545456,1216.8068181818182,0.9671335231175967,0.13185484244877074
"New York, NY",2016,898926.678030303,550607.6893939395,210.38636363636363,278.6666666666667,1166.1666666666667,0.9698375556601447,0.14239124455217492
"New York, NY",2017,922163.0984848485,583847.6553030303,224.27272727272728,294.32575757575756,1082.8484848484848,0.9770036171038894,0.1823744409576689
"New York, NY",2018,1130591.2954545454,606061.6060606061,218.15151515151516,302.1818181818182,1109.780303030303,0.9754676056768898,0.2026800555126011
"New York, NY",2019,1114385.4659090908,618104.446969697,217.8939393939394,302.9015151515151,1171.939393939394,0.9737807466429516,0.17838805442537733
"New York, NY",2020,1247207.8825757576,631348.875,225.3939393939394,299.06060606060606,989.3560606060606,0.9807823244599628,0.2211258791742255
"New York, NY",2021,946672.196969697,666892.2992424242,266.9621212121212,290.1818181818182,733.6818181818181,0.9943033774492558,0.3442199285508242
"Newark, NJ",2015,337323.1375,313441.475,356.1,404.85,1809.825,0.9690744333807281,0.18260027600154194
"Newark, NJ",2016,328931.3,324750.35833333334,345.21666666666664,426.56666666666666,1549.5666666666666,0.9700881533087041,0.19273136042155786
"Newark, NJ",2017,333415.39166666666,335547.61666666664,375.05,443.48333333333335,1370.7666666666667,0.980863032915745,0.24685717253657696
"Newark, NJ",2018,340683.80833333335,353910.5333333333,371.0,453.98333333333335,1404.1833333333334,0.9832338864831841,0.2708133786390822
"Newark, NJ",2019,355192.875,372395.13333333336,368.98333333333335,453.73333333333335,1421.5833333333333,0.9816603762693937,0.2554230616584967
"Newark, NJ",2020,401697.50833333336,407907.35833333334,405.68333333333334,447.45,1040.7166666666667,0.9930588926349552,0.33903039465632895
"Newark, NJ",2021,453366.25,439650.80833333335,413.53333333333336,415.7,703.1833333333333,1.0206685490270235,0.5565685436100286
"Newberry, SC",2012,27900.0,,1.0,,5.0,1.0,0.0
"Newberry, SC",2014,143000.0,190000.0,1.0,12.0,89.0,0.9868875086266392,0.0
"Newberry, SC",2015,149136.81818181818,164636.0909090909,12.363636363636363,26.545454545454547,142.72727272727272,0.9382935503088514,0.055940561221309866
"Newberry, SC",2016,148183.33333333334,150556.25,11.416666666666666,25.416666666666668,122.41666666666667,0.9361324158611232,0.026086182336182335
"Newberry, SC",2017,167231.20833333334,163392.08333333334,10.916666666666666,25.583333333333332,108.41666666666667,0.9372034180302631,0.07670396732896732
"Newberry, SC",2018,169600.0,199034.18181818182,11.909090909090908,24.636363636363637,88.45454545454545,0.9370508813050954,0.0212121212121212
"Newberry, SC",2019,171929.16666666666,179270.79166666666,7.916666666666667,24.25,84.83333333333333,0.9522823928053755,0.07434640522875817
"Newberry, SC",2020,208366.66666666666,217287.125,13.416666666666666,22.583333333333332,61.166666666666664,0.9589238397449028,0.11200342055605211
"Newberry, SC",2021,317285.4166666667,238800.0,2.5833333333333335,24.25,35.083333333333336,0.9698145316776166,0.11174242424242424
"Newport, TN",2013,200000.0,149000.0,1.0,1.0,1.0,0.9095043201455209,0.0
"Newport, TN",2014,140000.0,,1.0,,,1.0017889087656529,1.0
"Newport, TN",2015,115691.66666666667,218650.0,2.0,3.0,8.0,0.9796412256321778,0.08333333333333333
"Newport, TN",2016,144717.25,165795.79166666666,3.4166666666666665,5.416666666666667,28.5,0.9508110744453395,0.0625
"Newport, TN",2017,141715.83333333334,159175.0,4.583333333333333,4.583333333333333,28.083333333333332,0.9624141263405158,0.16944444444444443
"Newport, TN",2018,166835.22727272726,200413.63636363635,4.7272727272727275,4.363636363636363,21.454545454545453,0.9588956997747808,0.16298701298701299
"Newport, TN",2019,181222.58333333334,189066.66666666666,4.75,5.75,27.166666666666668,0.9594054505737016,0.10714285714285714
"Newport, TN",2020,188294.875,220029.125,6.666666666666667,5.5,21.0,0.9637781053636211,0.13905723905723902
"Newport, TN",2021,252529.16666666666,280829.1666666667,10.083333333333334,11.583333333333334,30.583333333333332,0.9782624536965101,0.20892995892995891
"Niles, MI",2012,104659.70833333333,125017.5,136.83333333333334,144.83333333333334,946.8333333333334,0.928695297979754,0.09878375165113067
"Niles, MI",2013,117491.66666666667,125704.16666666667,148.41666666666666,153.25,910.25,0.9428835450668459,0.10898833545172704
"Niles, MI",2014,120275.0,138683.29166666666,149.08333333333334,161.25,874.5,0.9489849632615582,0.11245873481778422
"Niles, MI",2015,129857.5,149000.0,173.91666666666666,236.75,1026.1666666666667,0.9515692894072939,0.11063838402675585
"Niles, MI",2016,137545.20833333334,154362.5,187.5,236.08333333333334,1025.5,0.9531505944081546,0.11917978066112085
"Niles, MI",2017,148694.58333333334,169315.75,191.91666666666666,238.08333333333334,888.6666666666666,0.9628010676256048,0.15929041357004314
"Niles, MI",2018,159373.91666666666,181450.0,191.0,235.66666666666666,832.1666666666666,0.9659581018238366,0.1815932731629369
"Niles, MI",2019,178833.33333333334,204170.83333333334,192.41666666666666,234.75,840.0833333333334,0.964098220851763,0.16539478722890816
"Niles, MI",2020,207700.0,227562.5,203.33333333333334,215.16666666666666,648.1666666666666,0.9700982764095576,0.20443320530539721
"Niles, MI",2021,223618.33333333334,231191.66666666666,202.66666666666666,214.08333333333334,460.8333333333333,0.9914405098629954,0.3749607946185782
"Nogales, AZ",2012,82504.125,109189.58333333333,42.666666666666664,56.0,322.4166666666667,0.9521509371978958,0.21773200035732207
"Nogales, AZ",2013,101266.58333333333,140283.33333333334,35.166666666666664,56.25,319.5,0.9584460182872703,0.18795179262365022
"Nogales, AZ",2014,111668.75,148337.5,32.166666666666664,49.083333333333336,296.4166666666667,0.9531230729360805,0.14763191981789003
"Nogales, AZ",2015,132279.16666666666,160565.83333333334,31.416666666666668,48.75,292.25,0.9476036212555482,0.11121687156529637
"Nogales, AZ",2016,145596.04166666666,156227.08333333334,34.666666666666664,48.166666666666664,277.3333333333333,0.9551702101257522,0.1317129701253188
"Nogales, AZ",2017,149789.58333333334,173300.0,34.5,47.25,265.9166666666667,0.9541843614413708,0.1025421839454795
"Nogales, AZ",2018,164358.33333333334,185687.5,38.0,47.833333333333336,221.75,0.9641211562300814,0.11331011073235418
"Nogales, AZ",2019,188812.5,217729.16666666666,35.083333333333336,44.833333333333336,216.75,0.9626125791050592,0.10952200408755285
"Nogales, AZ",2020,221245.0,223233.33333333334,38.083333333333336,39.75,164.33333333333334,0.9765178302693328,0.16208952515088096
"Nogales, AZ",2021,256141.66666666666,281416.6666666667,41.916666666666664,51.0,127.41666666666667,0.9825954970781772,0.22488374506350253
North Carolina nonmetropolitan area,2012,124351.53305785124,156169.33333333334,8.322314049586776,10.026315789473685,62.025,0.9025856939616739,0.06366930917196592
North Carolina nonmetropolitan area,2013,128941.56504065041,160836.91517857142,9.967479674796747,13.946428571428571,82.73170731707317,0.9211827143937283,0.1089634951793439
North Carolina nonmetropolitan area,2014,141595.7288135593,187187.7429906542,10.711864406779661,15.037383177570094,91.15652173913044,0.9265785068423951,0.08605200675858823
North Carolina nonmetropolitan area,2015,152762.36637931035,182343.52314814815,13.10344827586207,19.825688073394495,111.79310344827586,0.9285117512141213,0.0860194856806459
North Carolina nonmetropolitan area,2016,151077.68220338982,196807.8628318584,13.457627118644067,19.876106194690266,126.0,0.9410485588375435,0.09300648635496916
North Carolina nonmetropolitan area,2017,173825.73451327434,225921.19811320756,16.194690265486727,20.28301886792453,115.26548672566372,0.9324613264767794,0.10452933932992546
North Carolina nonmetropolitan area,2018,189296.60869565216,229839.21568627452,16.130434782608695,23.362745098039216,112.54385964912281,0.9351625129660077,0.09338758213983119
North Carolina nonmetropolitan area,2019,201611.30869565217,235066.80841121497,17.88695652173913,23.878504672897197,120.82456140350877,0.9293035684380523,0.09215977568645539
North Carolina nonmetropolitan area,2020,236022.06896551725,253257.7168141593,21.396551724137932,21.663716814159294,95.25862068965517,0.9449487874873803,0.1322158725137817
North Carolina nonmetropolitan area,2021,294609.41007194243,318633.06934306567,19.496402877697843,20.445255474452555,61.69064748201439,0.9702264318245568,0.22365075537404605
"North Port, FL",2012,163081.97916666666,174359.58333333334,550.4583333333334,660.5833333333334,3257.0416666666665,0.9528141469981852,0.14128653000818928
"North Port, FL",2013,192596.02083333334,200365.875,612.8333333333334,751.8333333333334,3164.625,0.9647437294907997,0.15423796227489064
"North Port, FL",2014,206884.70833333334,224336.77083333334,635.25,754.7083333333334,2764.0,0.9621842342511587,0.12902070105356608
"North Port, FL",2015,236203.375,248640.22916666666,672.4166666666666,793.0833333333334,2416.9583333333335,0.9689767944238165,0.1403658813467145
"North Port, FL",2016,256911.14583333334,269230.4375,645.4166666666666,811.6666666666666,2757.6666666666665,0.9690086353333188,0.1137626669406685
"North Port, FL",2017,272772.9583333333,278853.2083333333,649.1666666666666,797.5416666666666,2605.5,0.9670757849903943,0.09944347169120432
"North Port, FL",2018,282016.3958333333,288036.5625,675.0416666666666,843.0833333333334,2657.5416666666665,0.9679354679487292,0.10005235372172694
"North Port, FL",2019,293131.1666666667,296843.8125,730.6666666666666,843.375,2533.2916666666665,0.9694532103556565,0.09537962734846613
"North Port, FL",2020,320040.7083333333,317015.2083333333,793.75,838.2083333333334,1821.5833333333333,0.97399954127546,0.12309832919745124
"North Port, FL",2021,392509.625,389308.625,884.5833333333334,868.9166666666666,673.9583333333334,0.9987619844929254,0.3496985621930497
"North Vernon, IN",2012,78633.79166666667,86754.16666666667,14.166666666666666,17.75,81.83333333333333,0.920999057104552,0.07569558709264589
"North Vernon, IN",2013,75492.5,87059.375,17.166666666666668,19.166666666666668,92.33333333333333,0.9222400937438381,0.05381161236424392
"North Vernon, IN",2014,83345.83333333333,94345.79166666667,17.166666666666668,18.75,85.66666666666667,0.9261404395380524,0.06593013468013464
"North Vernon, IN",2015,94337.5,94283.33333333333,17.833333333333332,21.083333333333332,85.75,0.9284761765619362,0.045241387153151846
"North Vernon, IN",2016,93787.5,92800.0,18.333333333333332,23.666666666666668,78.83333333333333,0.9428050966691487,0.10898613051073003
"North Vernon, IN",2017,93615.70833333333,93829.16666666667,20.083333333333332,21.666666666666668,63.416666666666664,0.9399147386047296,0.16193849675916736
"North Vernon, IN",2018,108670.83333333333,109847.91666666667,17.916666666666668,20.5,46.583333333333336,0.9617423484672828,0.12843629702831677
"North Vernon, IN",2019,124616.66666666667,131616.66666666666,18.333333333333332,21.25,43.583333333333336,0.9500130652357099,0.10799263513405666
"North Vernon, IN",2020,140100.0,140875.0,18.75,22.0,35.333333333333336,0.9656532432059347,0.2205297218884175
"North Vernon, IN",2021,149310.41666666666,148545.83333333334,21.75,23.0,29.25,0.9737988479601056,0.2574475475047557
"North Wilkesboro, NC",2012,104230.33333333333,115437.5,18.916666666666668,22.0,112.5,0.9206489123060576,0.07676335603967181
"North Wilkesboro, NC",2013,109058.33333333333,128935.41666666667,23.333333333333332,26.25,135.91666666666666,0.9304588687726971,0.06011488511488508
"North Wilkesboro, NC",2014,118045.91666666667,118974.04166666667,28.25,29.916666666666668,159.41666666666666,0.9266199776299088,0.09099614330828298
"North Wilkesboro, NC",2015,125500.41666666667,130562.41666666667,31.416666666666668,31.333333333333332,152.33333333333334,0.9455564089142253,0.0963178640819551
"North Wilkesboro, NC",2016,123950.0,133220.83333333334,31.083333333333332,32.0,139.5,0.9388381493604637,0.14340045391280412
"North Wilkesboro, NC",2017,127083.33333333333,131170.83333333334,33.5,32.083333333333336,143.5,0.947617624959591,0.1332824860272963
"North Wilkesboro, NC",2018,149737.5,148520.83333333334,37.5,42.666666666666664,170.66666666666666,0.9477752806612374,0.16438914866753393
"North Wilkesboro, NC",2019,140291.66666666666,147037.5,45.25,63.5,273.3333333333333,0.9429318348875713,0.1313693580777553
"North Wilkesboro, NC",2020,154770.83333333334,149495.83333333334,50.666666666666664,57.166666666666664,239.75,0.9467639416007382,0.19744856041363515
"North Wilkesboro, NC",2021,174675.0,161375.0,56.25,60.0,176.25,0.9703471241282998,0.3302576742265676
"Norwalk, OH",2012,86262.125,100112.41666666667,4.833333333333333,9.333333333333334,53.916666666666664,0.9307174396410697,0.21607142857142855
"Norwalk, OH",2013,88846.08333333333,99170.83333333333,5.666666666666667,9.166666666666666,57.166666666666664,0.9430721430151001,0.14282407407407408
"Norwalk, OH",2014,110281.25,119100.0,6.0,12.916666666666666,67.0,0.9456386132096566,0.13822751322751323
"Norwalk, OH",2015,100483.33333333333,107554.16666666667,8.333333333333334,11.083333333333334,65.5,0.9620724674956618,0.11856060606060607
"Norwalk, OH",2016,124766.66666666667,118641.66666666667,7.083333333333333,10.333333333333334,57.416666666666664,0.9513558281069932,0.11343864468864467
"Norwalk, OH",2017,121045.83333333333,121579.125,7.5,10.5,51.5,0.951557749336112,0.10938644688644689
"Norwalk, OH",2018,121537.5,126365.0,11.333333333333334,14.583333333333334,65.08333333333333,0.9666852468200863,0.19283886191780927
"Norwalk, OH",2019,133487.5,132362.08333333334,11.333333333333334,14.083333333333334,54.25,0.9547855991982434,0.17994041633747515
"Norwalk, OH",2020,136415.70833333334,136944.875,15.583333333333334,17.25,43.25,0.9827140148040101,0.3200887960079136
"Norwalk, OH",2021,168487.54166666666,151054.16666666666,14.666666666666666,21.583333333333332,41.083333333333336,0.9894855445824514,0.40651778776778774
"Norwich, CT",2012,210458.33333333334,206262.5,176.75,293.0833333333333,1872.0833333333333,0.9385069541326848,0.10145342828587646
"Norwich, CT",2013,203554.16666666666,206200.0,202.41666666666666,314.8333333333333,1851.4166666666667,0.9470903704271961,0.11845141456166504
"Norwich, CT",2014,198787.5,203450.0,209.25,342.8333333333333,1903.6666666666667,0.9488919481965269,0.12278362432562612
"Norwich, CT",2015,196470.625,198918.70833333334,222.16666666666666,364.5833333333333,1690.75,0.9576663570657512,0.149359559592459
"Norwich, CT",2016,202646.0,202687.0,256.1666666666667,345.0,1508.5,0.9586627006196674,0.15719409876734455
"Norwich, CT",2017,215914.58333333334,213754.125,275.75,352.25,1333.9166666666667,0.9677244826549201,0.19417318735402941
"Norwich, CT",2018,221750.0,222079.16666666666,267.75,351.6666666666667,1332.6666666666667,0.9684621913215373,0.20252171324353588
"Norwich, CT",2019,233148.29166666666,228520.83333333334,270.1666666666667,332.0,1237.0833333333333,0.9696991376529397,0.22622134220693502
"Norwich, CT",2020,257325.0,248262.45833333334,297.8333333333333,311.0833333333333,849.0833333333334,0.9830769964201552,0.32408604712700634
"Norwich, CT",2021,293520.8333333333,274195.8333333333,300.0,326.8333333333333,610.75,1.00516752289234,0.48534382691827815
"Oak Harbor, WA",2012,244727.08333333334,272147.9166666667,82.0,127.91666666666667,649.4166666666666,0.9638358283148052,0.11661229741534233
"Oak Harbor, WA",2013,254142.66666666666,266820.7916666667,103.75,151.83333333333334,634.8333333333334,0.9696226142924229,0.12680975736899294
"Oak Harbor, WA",2014,261140.875,280950.0,115.75,145.58333333333334,566.8333333333334,0.9743986981401304,0.14308221821438652
"Oak Harbor, WA",2015,285754.1666666667,301112.6666666667,133.75,154.33333333333334,460.5833333333333,0.9811817242616958,0.1867104908185595
"Oak Harbor, WA",2016,309747.9166666667,317829.1666666667,147.33333333333334,173.16666666666666,397.25,0.9879442971532183,0.2290002179376092
"Oak Harbor, WA",2017,338342.5,342395.8333333333,158.25,171.83333333333334,351.25,0.9886917914629957,0.2436839768712641
"Oak Harbor, WA",2018,363150.0,360133.3333333333,148.0,164.75,297.8333333333333,0.9891583274120047,0.2454131506366212
"Oak Harbor, WA",2019,382985.2083333333,377820.8333333333,140.83333333333334,153.08333333333334,295.0,0.9904142145699225,0.25301897793104594
"Oak Harbor, WA",2020,428354.1666666667,426087.5,141.41666666666666,140.41666666666666,143.5,0.9984220632480006,0.35441763659361153
"Oak Harbor, WA",2021,525185.4166666666,499783.3333333333,155.75,160.33333333333334,95.83333333333333,1.0341250511588858,0.5752980869643204
"Oakland, CA",2012,383750.0,345023.125,910.4166666666666,1047.4166666666667,1539.2083333333333,1.0103466781191917,0.47977113531708393
"Oakland, CA",2013,507320.8333333333,449314.2916666667,867.625,1011.5416666666666,1176.875,1.043156419090696,0.6520998157116169
"Oakland, CA",2014,566179.1666666666,505999.7291666667,857.9166666666666,1000.5833333333334,1345.0,1.0294176356968998,0.5770742094716597
"Oakland, CA",2015,616116.6666666666,559402.4166666666,916.6666666666666,1044.5416666666667,1257.9166666666667,1.0383763114462161,0.6162891310255774
"Oakland, CA",2016,660003.5208333334,606487.875,888.8333333333334,1016.0416666666666,1218.625,1.03649026772693,0.6099865894785758
"Oakland, CA",2017,726181.5625,655847.6666666666,899.7916666666666,976.375,1019.6666666666666,1.0431671668735134,0.6492328368536567
"Oakland, CA",2018,782368.25,702713.4583333334,864.2916666666666,1010.3333333333334,1162.4166666666667,1.0473787815542819,0.6423323540442764
"Oakland, CA",2019,782383.3333333334,715962.25,850.4583333333334,955.9583333333334,1252.0416666666667,1.029056359809912,0.5274193027831405
"Oakland, CA",2020,857010.4166666666,771529.8541666666,854.1666666666666,942.6666666666666,842.5,1.0400835201736582,0.6373088143143377
"Oakland, CA",2021,1052062.5,850164.0833333334,1045.0,1078.0416666666667,645.0833333333334,1.1056835400780278,0.8228463571724777
"Ocala, FL",2012,88601.20833333333,106833.33333333333,103.66666666666667,171.66666666666666,1012.1666666666666,0.9349391625340989,0.13025008253491807
"Ocala, FL",2013,98512.5,108300.0,115.83333333333333,173.41666666666666,960.6666666666666,0.9411920925791951,0.11728297776910235
"Ocala, FL",2014,100361.33333333333,116464.58333333333,122.0,186.41666666666666,883.8333333333334,0.9487667324447835,0.11652837974563275
"Ocala, FL",2015,111279.16666666667,132837.5,127.5,158.41666666666666,811.5833333333334,0.954020373093014,0.12761111611380196
"Ocala, FL",2016,126820.83333333333,140520.625,121.5,165.91666666666666,703.9166666666666,0.9608478340080536,0.1574845383157558
"Ocala, FL",2017,140295.83333333334,156812.5,132.91666666666666,169.08333333333334,716.0833333333334,0.9660289240907387,0.12075558567281629
"Ocala, FL",2018,156741.66666666666,170462.5,155.33333333333334,199.75,778.5833333333334,0.9662007506190021,0.14192047374394948
"Ocala, FL",2019,165195.83333333334,170004.16666666666,174.83333333333334,180.08333333333334,729.5833333333334,0.9688504313185339,0.13497355139481965
"Ocala, FL",2020,192812.5,211643.83333333334,24.916666666666668,139.75,382.3333333333333,0.9660549059285038,0.10152024461916144
"Ocala, FL",2021,223364.25,236584.16666666666,712.1666666666666,799.0833333333334,890.5,0.9880844555957281,0.2722443120013236
"Ocean City, NJ",2012,337395.8333333333,401962.5,104.25,125.91666666666667,729.9166666666666,0.9215518051692707,0.04396145326453344
"Ocean City, NJ",2013,313795.5,400625.0,107.25,152.41666666666666,852.1666666666666,0.9266988415666632,0.05398759976799111
"Ocean City, NJ",2014,328687.5,374887.5,115.83333333333333,199.16666666666666,1291.8333333333333,0.9287272573073225,0.04680252399284255
"Ocean City, NJ",2015,309664.5833333333,378202.25,140.0,210.25,1262.0,0.9374238379026014,0.07210019275202847
"Ocean City, NJ",2016,297785.4166666667,363147.9166666667,149.16666666666666,205.25,1149.5833333333333,0.944329753955803,0.09552725076784907
"Ocean City, NJ",2017,290977.25,373316.6666666667,163.91666666666666,204.25,998.0833333333334,0.9528156510422553,0.11473028533514358
"Ocean City, NJ",2018,302539.8333333333,393950.0,162.66666666666666,209.91666666666666,929.1666666666666,0.9567094556053437,0.1273917833282832
"Ocean City, NJ",2019,317701.2083333333,420482.7916666667,164.75,201.91666666666666,856.3333333333334,0.962073045050886,0.13355361569652976
"Ocean City, NJ",2020,375475.0,482545.8333333333,189.58333333333334,193.0,595.3333333333334,0.9651841235281085,0.1683380910936166
"Ocean City, NJ",2021,477266.6666666667,561179.1666666666,160.25,165.25,402.6666666666667,0.9884229064699811,0.33073599506930346
"Ogden, UT",2012,185041.60416666666,199423.33333333334,136.25,182.08333333333334,863.625,0.975687249060579,0.17538912629600154
"Ogden, UT",2013,203694.21875,213492.94791666666,153.16666666666666,208.45833333333334,852.125,0.9802764732774593,0.1857777760815996
"Ogden, UT",2014,216886.47916666666,218789.5625,161.125,206.95833333333334,876.0416666666666,0.9806250567993887,0.16935224486389866
"Ogden, UT",2015,229519.72916666666,238192.75,185.66666666666666,212.5,590.5,0.9786866645474773,0.18732613415848584
"Ogden, UT",2016,258556.45833333334,264613.2916666667,196.66666666666666,222.45833333333334,410.0833333333333,0.9884385003280233,0.2525179102703394
"Ogden, UT",2017,274936.96875,286052.5833333333,191.9375,217.52083333333334,383.1666666666667,0.990554753568749,0.2663546470045976
"Ogden, UT",2018,304314.6041666667,313271.8645833333,188.5625,214.33333333333334,390.7916666666667,0.9923635251712076,0.3245894999748103
"Ogden, UT",2019,326268.2083333333,334372.3541666667,194.97916666666666,213.20833333333334,390.9583333333333,0.9914380587585373,0.3077745475459666
"Ogden, UT",2020,368853.46875,356101.0416666667,197.89583333333334,192.95833333333334,232.97916666666666,0.9994927355978412,0.41575958485341347
"Ogden, UT",2021,474897.6979166667,452915.5,170.66666666666666,168.4375,138.08333333333334,1.0179038586421039,0.560071446994891
Ohio nonmetropolitan area,2012,74310.97674418605,90625.14344262295,13.906976744186046,24.178861788617887,127.06299212598425,0.9209957208869007,0.09276237674397064
Ohio nonmetropolitan area,2013,81571.61851851852,97194.2578125,14.503703703703703,24.375,125.2089552238806,0.9276941947223732,0.09277957634233452
Ohio nonmetropolitan area,2014,90808.01492537314,98492.2109375,14.559701492537313,22.3515625,114.17293233082707,0.9311190839931207,0.08022938423894244
Ohio nonmetropolitan area,2015,100270.69776119402,98917.98106060606,15.164179104477611,21.62878787878788,105.72388059701493,0.9373839141068362,0.09925519463048726
Ohio nonmetropolitan area,2016,102969.61742424243,111423.81782945736,16.348484848484848,20.74418604651163,90.64393939393939,0.9486321359839076,0.10567752541193845
Ohio nonmetropolitan area,2017,113304.27573529411,116774.60305343512,15.051470588235293,18.901515151515152,75.11764705882354,0.9383197628738608,0.110396212915288
Ohio nonmetropolitan area,2018,119402.69784172662,123092.78102189781,15.697841726618705,18.868613138686133,65.73381294964028,0.9532072517400042,0.13882391790424542
Ohio nonmetropolitan area,2019,126404.41558441559,134332.98611111112,14.35064935064935,18.368055555555557,58.51633986928105,0.9541475755479019,0.11947220257501327
Ohio nonmetropolitan area,2020,138410.94932432432,142424.28928571427,14.817567567567568,16.207142857142856,44.0945945945946,0.965979914463239,0.1970265178845339
Ohio nonmetropolitan area,2021,147826.82967032967,154774.41853932585,14.923076923076923,16.668539325842698,38.767955801104975,0.9722657833587248,0.2914575060389904
"Okeechobee, FL",2012,87950.0,100408.33333333333,15.583333333333334,20.333333333333332,123.0,0.8961185176488469,0.05151167417034289
"Okeechobee, FL",2013,82879.16666666667,91120.375,20.333333333333332,29.333333333333332,138.58333333333334,0.9208614604295339,0.1669532688590413
"Okeechobee, FL",2014,76504.5,92193.33333333333,23.75,26.416666666666668,142.83333333333334,0.9346822897746229,0.11680155062087715
"Okeechobee, FL",2015,90675.0,133225.0,22.583333333333332,29.416666666666668,138.83333333333334,0.9408390901756644,0.11527706123693836
"Okeechobee, FL",2016,119508.33333333333,142479.16666666666,22.916666666666668,27.083333333333332,128.66666666666666,0.9412658253629812,0.11974412992719624
"Okeechobee, FL",2017,138478.25,147466.66666666666,21.25,24.583333333333332,111.5,0.9496193966475671,0.12404325937220671
"Okeechobee, FL",2018,158246.25,177770.83333333334,19.583333333333332,27.25,115.33333333333333,0.9355030385978576,0.07306704851461883
"Okeechobee, FL",2019,167910.41666666666,192116.66666666666,21.666666666666668,31.25,116.66666666666667,0.9463639056976657,0.10373601313476573
"Okeechobee, FL",2020,191041.66666666666,205065.70833333334,22.0,25.5,92.0,0.9504807944366015,0.09805291930291928
"Okeechobee, FL",2021,216287.5,242995.83333333334,29.416666666666668,33.416666666666664,87.5,0.9626892148762772,0.15248430221651812
"Oklahoma City, OK",2012,141058.8392857143,146528.24404761905,211.9404761904762,,,0.9639327966907367,0.13863824178707335
"Oklahoma City, OK",2013,149126.08333333334,156083.92857142858,231.1904761904762,,,0.9660535184782406,0.15947686800981745
"Oklahoma City, OK",2014,156450.36904761905,159018.80357142858,242.92857142857142,,,0.969518470523799,0.16566795374192844
"Oklahoma City, OK",2015,163828.38095238095,171630.5357142857,242.58333333333334,294.61224489795916,893.8163265306123,0.9713898371027158,0.17463001452772722
"Oklahoma City, OK",2016,164588.22023809524,169351.20238095237,236.95238095238096,293.3095238095238,902.0833333333334,0.972397033577833,0.19546318895584122
"Oklahoma City, OK",2017,168504.20238095237,173743.56547619047,241.77380952380952,295.29761904761904,860.702380952381,0.9712249163427906,0.20017117927048367
"Oklahoma City, OK",2018,173380.81547619047,180347.625,250.39285714285714,290.7738095238095,768.9880952380952,0.9730678440654621,0.21602615955758134
"Oklahoma City, OK",2019,183208.375,191203.74404761905,258.2261904761905,294.54761904761904,664.5952380952381,0.9739646452240801,0.22361576694625543
"Oklahoma City, OK",2020,200019.72619047618,207021.8630952381,282.79761904761904,300.6309523809524,484.5,0.9835307896038247,0.27326556625003323
"Oklahoma City, OK",2021,224486.18452380953,231965.65476190476,293.0833333333333,311.75,311.6547619047619,0.992347039343983,0.3627608817060035
Oklahoma nonmetropolitan area,2012,97236.3785046729,118238.13366336633,5.803738317757009,9.752475247524753,50.094339622641506,0.9330684503524704,0.12275178291921843
Oklahoma nonmetropolitan area,2013,98805.3,109357.18,5.317241379310345,8.555555555555555,42.31654676258993,0.9213006922506403,0.11307590206036879
Oklahoma nonmetropolitan area,2014,97604.69230769231,122823.11935483871,5.34065934065934,8.273885350318471,37.55555555555556,0.9325253344032515,0.12228759559696425
